ID Item
517 Наименование_Ду_6
517 Наработка(час)_11502
517 Повреждение_Трещина_(трещины)
518 Наименование_Ду_16
518 Наработка(час)_77760
518 Повреждение_Трещина_(трещины)
519 Наименование_Ду_16
519 Наработка(час)_2000
519 Повреждение_Трещина_(трещины)
520 Наименование_Ду_6
520 Наработка(час)_4032
520 Повреждение_Трещина_(трещины)
521 Наименование_Ду*Ду=25*6
521 Наработка(час)_700
521 Повреждение_Трещина_(трещины)
522 Наименование_Ду*Ду=25*6
522 Наработка(час)_500
522 Повреждение_Трещина_(трещины)
523 Наименование_Ду*Ду=25*6
523 Наработка(час)_2500
523 Повреждение_Трещина_(трещины)
524 Наименование_Ду*Ду=25*6
524 Наработка(час)_1317
524 Повреждение_Трещина_(трещины)
525 Наименование_Ду_6
525 Наработка(час)_1368
525 Повреждение_Трещина_(трещины)
526 Наименование_Ду*Ду=25*6
526 Наработка(час)_1400
526 Повреждение_Трещина_(трещины)
527 Наименование__
527 Наработка(час)_6,9
527 Повреждение_Трещина_(трещины)
528 Наименование_Ду_60
528 Наработка(час)_13737
528 Повреждение_Трещина_(трещины)
529 Наименование_180_Ду_34
529 Наработка(час)_138,9
530 Наименование_Ду_15
530 Наработка(час)_16322
530 Повреждение_Разгерметизация_соеднения
532 Наименование_Ду_15
532 Наработка(час)_44892
532 Повреждение_Разгерметизация_соеднения
533 Наименование_Ду_15
533 Наработка(час)_27900
533 Повреждение_Разгерметизация_соеднения
535 Наименование_Ду_15
535 Наработка(час)_12609
535 Повреждение_Разгерметизация_соеднения
537 Наименование_Ду_15
537 Наработка(час)_20952
537 Повреждение_Разгерметизация_соеднения
538 Наименование_Ду_15
538 Наработка(час)_13690
539 Наименование_Ду_6
539 Наработка(час)_144
539 Повреждение_Трещина_(трещины)
540 Наименование_Ду_16
540 Наработка(час)_69120
540 Повреждение_Коррозия
541 Наименование_Ду_16
541 Наработка(час)_69120
541 Повреждение_Коррозия
542 Наименование_Ду_16
542 Наработка(час)_69120
542 Повреждение_Коррозия
543 Наименование_Ду_16
543 Наработка(час)_94640
543 Повреждение_Коррозия
544 Наименование_Ду_16
544 Наработка(час)_119,4
544 Повреждение_Коррозия
545 Наименование_Ду_16
545 Наработка(час)_103288
545 Повреждение_Коррозия
546 Наименование_180_Ду_60
546 Наработка(час)_12500
546 Повреждение_Трещина_(трещины)
547 Наименование_Ду_15
547 Наработка(час)_21522
547 Повреждение_Трещина_(трещины)
548 Наименование_180_Ду_60
548 Наработка(час)_65000
548 Повреждение_Трещина_(трещины)
549 Наименование_180_Ду_60
549 Наработка(час)_56000
549 Повреждение_Коррозия
549 Повреждение_Трещина_(трещины)
550 Наименование_180_Ду_50
550 Наработка(час)_90288
550 Повреждение_Трещина_(трещины)
551 Наименование_Ду_22
551 Наработка(час)_131,5
551 Повреждение_Коррозия
551 Повреждение_Трещина_(трещины)
553 Наименование_180_Ду_60
553 Наработка(час)_16,5
553 Повреждение_Коррозия
553 Повреждение_Трещина_(трещины)
554 Наименование_Ду_22
554 Повреждение_Коррозия
554 Повреждение_Трещина_(трещины)
556 Наименование_Ду_22
556 Повреждение_Коррозия
556 Повреждение_Трещина_(трещины)
557 Наименование_Ду_22
557 Повреждение_Трещина_(трещины)
558 Наименование_Ду_22
558 Повреждение_Коррозия
558 Повреждение_Трещина_(трещины)
559 Наименование_Ду_25
559 Наработка(час)_100
559 Повреждение_Недопустимая_деформация
560 Наименование_Ду_25
560 Наработка(час)_0,2
560 Повреждение_Недопустимая_деформация
561 Наименование_Ду_25
561 Наработка(час)_200
561 Повреждение_Недопустимая_деформация
562 Наименование_Ду_25
562 Наработка(час)_160
562 Повреждение_Недопустимая_деформация
563 Наименование_Ду_25
563 Наработка(час)_140
563 Повреждение_Недопустимая_деформация
564 Наименование_Ду_25
564 Наработка(час)_100
564 Повреждение_Недопустимая_деформация
565 Наименование_Ду_6
565 Наработка(час)_160
565 Повреждение_Недопустимая_деформация
566 Наименование_Ду_6
566 Наработка(час)_145
566 Повреждение_Недопустимая_деформация
567 Наименование_Ду_6
567 Наработка(час)_140
567 Повреждение_Недопустимая_деформация
591 Наименование_Ду*Ду=10*6
591 Наработка(час)_26076
591 Повреждение_Трещина_(трещины)
594 Наименование_Ду_16
594 Наработка(час)_168,6
594 Повреждение_Коррозия
597 Наименование_Ду_16
597 Наработка(час)_64800
597 Повреждение_Коррозия
602 Наименование_Ду*Ду=24*10
602 Наработка(час)_35000
602 Повреждение_Трещина_(трещины)
603 Наименование_Ду_6
603 Наработка(час)_96000
603 Повреждение_Трещина_(трещины)
604 Наименование_Ду_15
604 Наработка(час)_200
604 Повреждение_Разгерметизация_соеднения
605 Наименование_Ду_15
605 Наработка(час)_30467
605 Повреждение_Разгерметизация_соеднения
606 Наименование_Ду_16
606 Наработка(час)_121400
606 Повреждение_Коррозия
613 Наименование_Ду_22
613 Наработка(час)_129,4
613 Повреждение_Трещина_(трещины)
614 Наименование_Ду_22
614 Наработка(час)_180,6
614 Повреждение_Трещина_(трещины)
615 Наименование_Ду_22
615 Наработка(час)_97000
615 Повреждение_Коррозия
615 Повреждение_Трещина_(трещины)
616 Наименование_Ду_6
616 Наработка(час)_160
616 Повреждение_Трещина_(трещины)
617 Наименование_Ду_6
617 Наработка(час)_140
618 Наименование_Ду_6
618 Наработка(час)_120
620 Наименование_Ду_6
620 Наработка(час)_130
620 Повреждение_Трещина_(трещины)
621 Наименование_Ду_6
621 Наработка(час)_95
622 Наименование_Ду_6
622 Наработка(час)_90
622 Повреждение_Трещина_(трещины)
624 Наименование_Ду_24
624 Наработка(час)_9
624 Повреждение_Трещина_(трещины)
625 Наименование_Ду_25
625 Наработка(час)_6327
625 Повреждение_Трещина_(трещины)
626 Наименование_Ду_6
626 Наработка(час)_144
627 Наименование_Ду_6
627 Наработка(час)_85
627 Повреждение_Трещина_(трещины)
628 Наименование_Ду_6
628 Наработка(час)_80
628 Повреждение_Трещина_(трещины)
629 Наименование_Ду_6
629 Наработка(час)_75
629 Повреждение_Трещина_(трещины)
630 Наименование_Ду_6
630 Наработка(час)_70
630 Повреждение_Трещина_(трещины)
631 Наименование_Ду_6
631 Наработка(час)_60
632 Наименование_Ду_6
632 Наработка(час)_100
632 Повреждение_Трещина_(трещины)
633 Наименование_Ду_6
633 Наработка(час)_72
634 Наименование_Ду_6
634 Наработка(час)_120
635 Наименование_Ду_25
635 Наработка(час)_145
636 Наименование_Ду_25
636 Наработка(час)_800
636 Повреждение_Трещина_(трещины)
637 Наименование_Ду_25
637 Наработка(час)_1000
637 Повреждение_Трещина_(трещины)
638 Наименование_Ду*Ду=40*30
638 Наработка(час)_8000
638 Повреждение_Трещина_(трещины)
639 Наименование_Ду_6
639 Наработка(час)_170
639 Повреждение_Трещина_(трещины)
641 Наименование_Ду*Ду=24*16
641 Наработка(час)_45000
641 Повреждение_Трещина_(трещины)
642 Наименование_Ду*Ду=24*24
642 Наработка(час)_43648
642 Повреждение_Трещина_(трещины)
643 Наименование_Ду*Ду=24*16
643 Наработка(час)_40700
643 Повреждение_Трещина_(трещины)
644 Наименование_Ду*Ду=24*24
644 Наработка(час)_41812
644 Повреждение_Трещина_(трещины)
645 Наименование_Ду*Ду=24*24
645 Наработка(час)_41848
645 Повреждение_Трещина_(трещины)
646 Наименование_Ду*Ду=24*10
646 Наработка(час)_41842
646 Повреждение_Трещина_(трещины)
647 Наименование_Ду*Ду=24*24
647 Наработка(час)_45000
647 Повреждение_Трещина_(трещины)
648 Наименование_Ду_24
648 Наработка(час)_49327
648 Повреждение_Трещина_(трещины)
649 Наименование_Ду*Ду=24*16
649 Наработка(час)_51730
649 Повреждение_Трещина_(трещины)
650 Наименование_Ду_24
650 Наработка(час)_49400
650 Повреждение_Трещина_(трещины)
651 Наименование_Ду_6
651 Повреждение_Трещина_(трещины)
652 Наименование_Ду*Ду=24*24
652 Наработка(час)_100000
652 Повреждение_Трещина_(трещины)
653 Наименование_Ду_24
653 Наработка(час)_100000
653 Повреждение_Трещина_(трещины)
654 Наименование_Ду_34
654 Наработка(час)_59613
654 Повреждение_Трещина_(трещины)
655 Наименование_Ду_24
655 Наработка(час)_60000
655 Повреждение_Трещина_(трещины)
656 Наименование_Ду_24
656 Наработка(час)_60000
656 Повреждение_Трещина_(трещины)
657 Наименование_Ду_24
657 Наработка(час)_60000
657 Повреждение_Трещина_(трещины)
658 Наименование_Ду*Ду=24*16
658 Наработка(час)_57140
658 Повреждение_Трещина_(трещины)
659 Наименование_Ду*Ду=24*16
659 Наработка(час)_53140
659 Повреждение_Трещина_(трещины)
661 Наименование_Ду*Ду=24*10
661 Наработка(час)_52526
661 Повреждение_Трещина_(трещины)
662 Наименование_Ду*Ду=24*24
662 Наработка(час)_55607
662 Повреждение_Трещина_(трещины)
663 Наименование_Ду_24
663 Наработка(час)_72300
663 Повреждение_Трещина_(трещины)
664 Наименование_Ду_6
664 Наработка(час)_122936
664 Повреждение_Трещина_(трещины)
665 Наименование_Ду_34
665 Наработка(час)_123168
665 Повреждение_Трещина_(трещины)
667 Наименование_Ду_6
667 Наработка(час)_78300
667 Повреждение_Трещина_(трещины)
668 Наименование_Ду_6
668 Наработка(час)_40032
668 Повреждение_Трещина_(трещины)
669 Наименование_Ду_6
669 Повреждение_Трещина_(трещины)
670 Наименование_Ду_45
670 Наработка(час)_87600
670 Повреждение_Трещина_(трещины)
671 Наименование_90_Ду_60
671 Наработка(час)_25000
671 Повреждение_Трещина_(трещины)
673 Наименование_Ду*Ду=34*16
673 Наработка(час)_9000
673 Повреждение_Трещина_(трещины)
674 Наименование_Ду_45
674 Наработка(час)_69,4
675 Наименование_Ду_25
675 Наработка(час)_444456
675 Повреждение_Питтинги
675 Повреждение_Трещина_(трещины)
676 Наименование_Ду_15
676 Наработка(час)_10500
676 Повреждение_Трещина_(трещины)
678 Наименование_Ду_24
678 Наработка(час)_6500
678 Повреждение_Трещина_(трещины)
1390 Наименование_Ду_25
1391 Наименование_Ду_15
1434 Наименование_Ду_15
1437 Наименование_Ду_15
1447 Наименование_Ду_15
1447 Повреждение_Трещина_(трещины)
1451 Наименование_Ду_6
