ID Item
553 Наименование_180_Ду_60
553 Наработка(час)_16,5
553 Разрушение_Хрупкое
554 Наименование_Ду_22
556 Наименование_Ду_22
557 Наименование_Ду_22
558 Наименование_Ду_22
559 Наименование_Ду_25
559 Наработка(час)_100
559 Разрушение_Хрупкое
560 Наименование_Ду_25
560 Наработка(час)_0,2
560 Разрушение_Хрупкое
561 Наименование_Ду_25
561 Наработка(час)_200
561 Разрушение_Хрупкое
562 Наименование_Ду_25
562 Наработка(час)_160
562 Разрушение_Хрупкое
563 Наименование_Ду_25
563 Наработка(час)_140
563 Разрушение_Хрупкое
564 Наименование_Ду_25
564 Наработка(час)_100
564 Разрушение_Недопустимое_изменение_состояния_поверхностей
565 Наименование_Ду_6
565 Наработка(час)_160
565 Разрушение_Хрупкое
566 Наименование_Ду_6
566 Наработка(час)_145
566 Разрушение_Недопустимое_изменение_состояния_поверхностей
567 Наименование_Ду_6
567 Наработка(час)_140
567 Разрушение_Хрупкое
591 Наименование_Ду*Ду=10*6
591 Наработка(час)_26076
591 Разрушение_Хрупкое
594 Наименование_Ду_16
594 Наработка(час)_168,6
594 Разрушение_Сквозная_коррозия
597 Наименование_Ду_16
597 Наработка(час)_64800
597 Разрушение_Сквозная_коррозия
602 Наименование_Ду*Ду=24*10
602 Наработка(час)_35000
602 Разрушение_Хрупкое
603 Наименование_Ду_6
603 Наработка(час)_96000
603 Разрушение_Хрупкое
604 Наименование_Ду_15
604 Наработка(час)_200
605 Наименование_Ду_15
605 Наработка(час)_30467
606 Наименование_Ду_16
606 Наработка(час)_121400
613 Наименование_Ду_22
613 Наработка(час)_129,4
613 Разрушение_Хрупкое
614 Наименование_Ду_22
614 Наработка(час)_180,6
614 Разрушение_Хрупкое
615 Наименование_Ду_22
615 Наработка(час)_97000
616 Наименование_Ду_6
616 Наработка(час)_160
616 Разрушение_Хрупкое
617 Наименование_Ду_6
617 Наработка(час)_140
617 Разрушение_Хрупкое
618 Наименование_Ду_6
618 Наработка(час)_120
618 Разрушение_Хрупкое
620 Наименование_Ду_6
620 Наработка(час)_130
620 Разрушение_Хрупкое
621 Наименование_Ду_6
621 Наработка(час)_95
621 Разрушение_Хрупкое
622 Наименование_Ду_6
622 Наработка(час)_90
622 Разрушение_Хрупкое
624 Наименование_Ду_24
624 Наработка(час)_9
624 Разрушение_Хрупкое
625 Наименование_Ду_25
625 Наработка(час)_6327
625 Разрушение_Хрупкое
626 Наименование_Ду_6
626 Наработка(час)_144
626 Разрушение_Хрупкое
627 Наименование_Ду_6
627 Наработка(час)_85
627 Разрушение_Хрупкое
628 Наименование_Ду_6
628 Наработка(час)_80
628 Разрушение_Хрупкое
629 Наименование_Ду_6
629 Наработка(час)_75
629 Разрушение_Хрупкое
630 Наименование_Ду_6
630 Наработка(час)_70
630 Разрушение_Хрупкое
631 Наименование_Ду_6
631 Наработка(час)_60
631 Разрушение_Хрупкое
632 Наименование_Ду_6
632 Наработка(час)_100
632 Разрушение_Хрупкое
633 Наименование_Ду_6
633 Наработка(час)_72
633 Разрушение_Хрупкое
634 Наименование_Ду_6
634 Наработка(час)_120
634 Разрушение_Хрупкое
635 Наименование_Ду_25
635 Наработка(час)_145
635 Разрушение_Хрупкое
636 Наименование_Ду_25
636 Наработка(час)_800
636 Разрушение_Хрупкое
637 Наименование_Ду_25
637 Наработка(час)_1000
637 Разрушение_Хрупкое
638 Наименование_Ду*Ду=40*30
638 Наработка(час)_8000
638 Разрушение_Хрупкое
639 Наименование_Ду_6
639 Наработка(час)_170
639 Разрушение_Хрупкое
641 Наименование_Ду*Ду=24*16
641 Наработка(час)_45000
641 Разрушение_Хрупкое
642 Наименование_Ду*Ду=24*24
642 Наработка(час)_43648
642 Разрушение_Хрупкое
643 Наименование_Ду*Ду=24*16
643 Наработка(час)_40700
643 Разрушение_Хрупкое
644 Наименование_Ду*Ду=24*24
644 Наработка(час)_41812
644 Разрушение_Хрупкое
645 Наименование_Ду*Ду=24*24
645 Наработка(час)_41848
645 Разрушение_Хрупкое
646 Наименование_Ду*Ду=24*10
646 Наработка(час)_41842
646 Разрушение_Хрупкое
647 Наименование_Ду*Ду=24*24
647 Наработка(час)_45000
647 Разрушение_Хрупкое
648 Наименование_Ду_24
648 Наработка(час)_49327
648 Разрушение_Хрупкое
649 Наименование_Ду*Ду=24*16
649 Наработка(час)_51730
649 Разрушение_Хрупкое
650 Наименование_Ду_24
650 Наработка(час)_49400
650 Разрушение_Хрупкое
651 Наименование_Ду_6
651 Разрушение_Хрупкое
652 Наименование_Ду*Ду=24*24
652 Наработка(час)_100000
652 Разрушение_Хрупкое
653 Наименование_Ду_24
653 Наработка(час)_100000
653 Разрушение_Хрупкое
654 Наименование_Ду_34
654 Наработка(час)_59613
654 Разрушение_Хрупкое
655 Наименование_Ду_24
655 Наработка(час)_60000
655 Разрушение_Хрупкое
656 Наименование_Ду_24
656 Наработка(час)_60000
656 Разрушение_Хрупкое
657 Наименование_Ду_24
657 Наработка(час)_60000
657 Разрушение_Хрупкое
658 Наименование_Ду*Ду=24*16
658 Наработка(час)_57140
658 Разрушение_Хрупкое
659 Наименование_Ду*Ду=24*16
659 Наработка(час)_53140
659 Разрушение_Хрупкое
661 Наименование_Ду*Ду=24*10
661 Наработка(час)_52526
661 Разрушение_Хрупкое
662 Наименование_Ду*Ду=24*24
662 Наработка(час)_55607
662 Разрушение_Хрупкое
663 Наименование_Ду_24
663 Наработка(час)_72300
663 Разрушение_Хрупкое
664 Наименование_Ду_6
664 Наработка(час)_122936
664 Разрушение_Хрупкое
665 Наименование_Ду_34
665 Наработка(час)_123168
665 Разрушение_Хрупкое
667 Наименование_Ду_6
667 Наработка(час)_78300
667 Разрушение_Хрупкое
668 Наименование_Ду_6
668 Наработка(час)_40032
668 Разрушение_Хрупкое
669 Наименование_Ду_6
669 Разрушение_Хрупкое
670 Наименование_Ду_45
670 Наработка(час)_87600
670 Разрушение_Хрупкое
671 Наименование_90_Ду_60
671 Наработка(час)_25000
671 Разрушение_Хрупкое
673 Наименование_Ду*Ду=34*16
673 Наработка(час)_9000
673 Разрушение_Хрупкое
674 Наименование_Ду_45
674 Наработка(час)_69,4
674 Разрушение_Вязкое
675 Наименование_Ду_25
675 Наработка(час)_444456
676 Наименование_Ду_15
676 Наработка(час)_10500
676 Разрушение_Хрупкое
678 Наименование_Ду_24
678 Наработка(час)_6500
678 Разрушение_Хрупкое
1390 Наименование_Ду_25
1391 Наименование_Ду_15
1434 Наименование_Ду_15
1437 Наименование_Ду_15
1447 Наименование_Ду_15
1451 Наименование_Ду_6
